Date,Open,High,Low,Close
1978-10-18,193.65,193.65,193.65,193.65
1978-10-19,194.66,194.66,194.66,194.66
1978-10-20,196.11,196.11,196.11,196.11
1978-10-23,195.83,195.83,195.83,195.83
1978-10-24,196.52,196.52,196.52,196.52
1978-10-25,196.7,196.7,196.7,196.7
1978-10-26,197.56,197.56,197.56,197.56
1978-10-27,198.34,198.34,198.34,198.34
1978-10-30,200.34,200.34,200.34,200.34
1978-10-31,199.59,199.59,199.59,199.59
1978-11-01,195.02,195.02,195.02,195.02
1978-11-02,195.75,195.75,195.75,195.75
1978-11-03,194.82,194.82,194.82,194.82
1978-11-06,194.6,194.6,194.6,194.6
1978-11-08,194.61,194.61,194.61,194.61
1978-11-09,194.24,194.24,194.24,194.24
1978-11-10,195.17,195.17,195.17,195.17
1978-11-13,194.86,194.86,194.86,194.86
1978-11-14,195.26,195.26,195.26,195.26
1978-11-15,196.41,196.41,196.41,196.41
1978-11-16,197.84,197.84,197.84,197.84
1978-11-17,198.12,198.12,198.12,198.12
1978-11-20,196.63,196.63,196.63,196.63
1978-11-21,197.58,197.58,197.58,197.58
1978-11-22,197.05,197.05,197.05,197.05
1978-11-24,197.09,197.09,197.09,197.09
1978-11-27,198.56,198.56,198.56,198.56
1978-11-28,199.23,199.23,199.23,199.23
1978-11-29,199.95,199.95,199.95,199.95
1978-11-30,201.38,201.38,201.38,201.38
1978-12-01,203.38,203.38,203.38,203.38
1978-12-04,201.18,201.18,201.18,201.18
1978-12-05,200.81,200.81,200.81,200.81
1978-12-06,201.03,201.03,201.03,201.03
1978-12-07,202.16,202.16,202.16,202.16
1978-12-08,202,202,202,202
1978-12-11,200.93,200.93,200.93,200.93
1978-12-12,200.95,200.95,200.95,200.95
1978-12-13,200.92,200.92,200.92,200.92
1978-12-14,201.17,201.17,201.17,201.17
1978-12-15,201.75,201.75,201.75,201.75
1978-12-18,202.51,202.51,202.51,202.51
1978-12-19,204.69,204.69,204.69,204.69
1978-12-20,206.1,206.1,206.1,206.1
1978-12-21,204.59,204.59,204.59,204.59
1978-12-22,203.52,203.52,203.52,203.52
1978-12-26,205.72,205.72,205.72,205.72
1978-12-27,208.29,208.29,208.29,208.29
1978-12-28,206.79,206.79,206.79,206.79
1978-12-29,208.2,208.2,208.2,208.2
1979-01-02,208.22,208.22,208.22,208.22
1979-01-03,207.69,207.69,207.69,207.69
1979-01-04,206.98,206.98,206.98,206.98
1979-01-05,207.22,207.22,207.22,207.22
1979-01-08,207.19,207.19,207.19,207.19
1979-01-09,207.29,207.29,207.29,207.29
1979-01-10,207.54,207.54,207.54,207.54
1979-01-11,207.79,207.79,207.79,207.79
1979-01-12,207.63,207.63,207.63,207.63
1979-01-15,207.45,207.45,207.45,207.45
1979-01-16,207.82,207.82,207.82,207.82
1979-01-17,208.25,208.25,208.25,208.25
1979-01-18,208.95,208.95,208.95,208.95
1979-01-19,209.89,209.89,209.89,209.89
1979-01-22,209.03,209.03,209.03,209.03
1979-01-23,208.78,208.78,208.78,208.78
1979-01-24,209.05,209.05,209.05,209.05
1979-01-25,209.14,209.14,209.14,209.14
1979-01-26,209.79,209.79,209.79,209.79
1979-01-29,209.86,209.86,209.86,209.86
1979-01-30,210.14,210.14,210.14,210.14
1979-01-31,210.52,210.52,210.52,210.52
1979-02-01,209.98,209.98,209.98,209.98
1979-02-02,208.47,208.47,208.47,208.47
1979-02-05,208.95,208.95,208.95,208.95
1979-02-06,208.7,208.7,208.7,208.7
1979-02-07,207.75,207.75,207.75,207.75
1979-02-08,208.71,208.71,208.71,208.71
1979-02-09,209.85,209.85,209.85,209.85
1979-02-13,209.6,209.6,209.6,209.6
1979-02-14,210.41,210.41,210.41,210.41
1979-02-15,210.75,210.75,210.75,210.75
1979-02-16,210.94,210.94,210.94,210.94
1979-02-20,211.19,211.19,211.19,211.19
1979-02-21,211.92,211.92,211.92,211.92
1979-02-22,212.16,212.16,212.16,212.16
1979-02-23,212.25,212.25,212.25,212.25
1979-02-26,213.34,213.34,213.34,213.34
1979-02-27,212.67,212.67,212.67,212.67
1979-02-28,213.39,213.39,213.39,213.39
1979-03-01,214.23,214.23,214.23,214.23
1979-03-02,215.25,215.25,215.25,215.25
1979-03-05,214.63,214.63,214.63,214.63
1979-03-06,214.63,214.63,214.63,214.63
1979-03-07,214.88,214.88,214.88,214.88
1979-03-08,215.02,215.02,215.02,215.02
1979-03-09,215.53,215.53,215.53,215.53
1979-03-12,216.43,216.43,216.43,216.43
1979-03-13,218.43,218.43,218.43,218.43
1979-03-14,217.71,217.71,217.71,217.71
1979-03-15,216.68,216.68,216.68,216.68
1979-03-16,217.02,217.02,217.02,217.02
1979-03-19,216.75,216.75,216.75,216.75
1979-03-20,216.78,216.78,216.78,216.78
1979-03-21,216.43,216.43,216.43,216.43
1979-03-22,215.05,215.05,215.05,215.05
1979-03-23,215.13,215.13,215.13,215.13
1979-03-26,217.12,217.12,217.12,217.12
1979-03-27,216.56,216.56,216.56,216.56
1979-03-28,217.62,217.62,217.62,217.62
1979-03-29,217.61,217.61,217.61,217.61
1979-03-30,218.87,218.87,218.87,218.87
1979-04-02,219.11,219.11,219.11,219.11
1979-04-03,222.15,222.15,222.15,222.15
1979-04-04,222.98,222.98,222.98,222.98
1979-04-05,222.42,222.42,222.42,222.42
1979-04-06,221.38,221.38,221.38,221.38
1979-04-09,218.51,218.51,218.51,218.51
1979-04-10,218.4,218.4,218.4,218.4
1979-04-11,219.83,219.83,219.83,219.83
1979-04-12,221.23,221.23,221.23,221.23
1979-04-13,221.11,221.11,221.11,221.11
1979-04-16,221.61,221.61,221.61,221.61
1979-04-17,223.15,223.15,223.15,223.15
1979-04-18,221.56,221.56,221.56,221.56
1979-04-19,222.67,222.67,222.67,222.67
1979-04-20,223.66,223.66,223.66,223.66
1979-04-23,224.07,224.07,224.07,224.07
1979-04-24,224.55,224.55,224.55,224.55
1979-04-25,224.86,224.86,224.86,224.86
1979-04-26,224.88,224.88,224.88,224.88
1979-04-27,226.1,226.1,226.1,226.1
1979-04-30,227.79,227.79,227.79,227.79
1979-05-01,230.88,230.88,230.88,230.88
1979-05-02,230.75,230.75,230.75,230.75
1979-05-03,230.67,230.67,230.67,230.67
1979-05-04,227.47,227.47,227.47,227.47
1979-05-07,220.92,220.92,220.92,220.92
1979-05-08,221.15,221.15,221.15,221.15
1979-05-09,219.19,219.19,219.19,219.19
1979-05-10,220.41,220.41,220.41,220.41
1979-05-11,220.73,220.73,220.73,220.73
1979-05-14,219.61,219.61,219.61,219.61
1979-05-15,218.9,218.9,218.9,218.9
1979-05-16,219.28,219.28,219.28,219.28
1979-05-17,220.84,220.84,220.84,220.84
1979-05-18,222.18,222.18,222.18,222.18
1979-05-21,222.18,222.18,222.18,222.18
1979-05-22,223.05,223.05,223.05,223.05
1979-05-23,223.05,223.05,223.05,223.05
1979-05-24,222.93,222.93,222.93,222.93
1979-05-25,223.41,223.41,223.41,223.41
1979-05-28,224.12,224.12,224.12,224.12
1979-05-29,225.52,225.52,225.52,225.52
1979-05-31,225.1,225.1,225.1,225.1
1979-06-01,225.08,225.08,225.08,225.08
1979-06-04,224.19,224.19,224.19,224.19
1979-06-05,224.92,224.92,224.92,224.92
1979-06-06,224.22,224.22,224.22,224.22
1979-06-07,224.14,224.14,224.14,224.14
1979-06-08,223.02,223.02,223.02,223.02
1979-06-11,223.03,223.03,223.03,223.03
1979-06-12,224.27,224.27,224.27,224.27
1979-06-13,224.79,224.79,224.79,224.79
1979-06-14,225.09,225.09,225.09,225.09
1979-06-15,225.73,225.73,225.73,225.73
1979-06-18,226.83,226.83,226.83,226.83
1979-06-19,228.29,228.29,228.29,228.29
1979-06-20,229.02,229.02,229.02,229.02
1979-06-21,229.88,229.88,229.88,229.88
1979-06-22,226.83,226.83,226.83,226.83
1979-06-25,226.03,226.03,226.03,226.03
1979-06-26,227.5,227.5,227.5,227.5
1979-06-27,228.74,228.74,228.74,228.74
1979-06-28,228.91,228.91,228.91,228.91
1979-06-29,231.2,231.2,231.2,231.2
1979-07-02,231.19,231.19,231.19,231.19
1979-07-03,231.44,231.44,231.44,231.44
1979-07-05,231,231,231,231
1979-07-06,230.98,230.98,230.98,230.98
1979-07-09,230.29,230.29,230.29,230.29
1979-07-10,231.29,231.29,231.29,231.29
1979-07-11,231.8,231.8,231.8,231.8
1979-07-12,231.89,231.89,231.89,231.89
1979-07-13,232.3,232.3,232.3,232.3
1979-07-16,232.23,232.23,232.23,232.23
1979-07-17,232.83,232.83,232.83,232.83
1979-07-18,230.48,230.48,230.48,230.48
1979-07-19,232.67,232.67,232.67,232.67
1979-07-20,232.89,232.89,232.89,232.89
1979-07-23,232.28,232.28,232.28,232.28
1979-07-24,231.06,231.06,231.06,231.06
1979-07-25,232.54,232.54,232.54,232.54
1979-07-26,230.46,230.46,230.46,230.46
1979-07-27,230.85,230.85,230.85,230.85
1979-07-30,229.53,229.53,229.53,229.53
1979-07-31,230.48,230.48,230.48,230.48
1979-08-01,230.37,230.37,230.37,230.37
1979-08-02,230.89,230.89,230.89,230.89
1979-08-03,230.88,230.88,230.88,230.88
1979-08-06,230.71,230.71,230.71,230.71
1979-08-07,230.52,230.52,230.52,230.52
1979-08-08,230.8,230.8,230.8,230.8
1979-08-09,231.04,231.04,231.04,231.04
1979-08-10,231,231,231,231
1979-08-13,231.23,231.23,231.23,231.23
1979-08-14,230.68,230.68,230.68,230.68
1979-08-15,230.72,230.72,230.72,230.72
1979-08-16,231.41,231.41,231.41,231.41
1979-08-17,231.17,231.17,231.17,231.17
1979-08-20,231.44,231.44,231.44,231.44
1979-08-21,231.78,231.78,231.78,231.78
1979-08-22,233.67,233.67,233.67,233.67
1979-08-23,233.64,233.64,233.64,233.64
1979-08-24,233.91,233.91,233.91,233.91
1979-08-27,235.44,235.44,235.44,235.44
1979-08-28,235.13,235.13,235.13,235.13
1979-08-29,236.38,236.38,236.38,236.38
1979-08-30,235.2,235.2,235.2,235.2
1979-08-31,235.55,235.55,235.55,235.55
1979-09-04,236.42,236.42,236.42,236.42
1979-09-05,237.32,237.32,237.32,237.32
1979-09-06,237.55,237.55,237.55,237.55
1979-09-07,238.1,238.1,238.1,238.1
1979-09-10,238,238,238,238
1979-09-11,238.26,238.26,238.26,238.26
1979-09-12,239.48,239.48,239.48,239.48
1979-09-13,240.21,240.21,240.21,240.21
1979-09-14,240.33,240.33,240.33,240.33
1979-09-17,240.51,240.51,240.51,240.51
1979-09-18,240.93,240.93,240.93,240.93
1979-09-19,241.31,241.31,241.31,241.31
1979-09-20,242.75,242.75,242.75,242.75
1979-09-21,245.83,245.83,245.83,245.83
1979-09-24,245.54,245.54,245.54,245.54
1979-09-25,245.87,245.87,245.87,245.87
1979-09-26,245.95,245.95,245.95,245.95
1979-09-27,249.49,249.49,249.49,249.49
1979-09-28,251.4,251.4,251.4,251.4
1979-10-01,252.61,252.61,252.61,252.61
1979-10-02,250.85,250.85,250.85,250.85
1979-10-03,248.5,248.5,248.5,248.5
1979-10-04,247.04,247.04,247.04,247.04
1979-10-05,248.7,248.7,248.7,248.7
1979-10-09,244.9,244.9,244.9,244.9
1979-10-10,247.22,247.22,247.22,247.22
1979-10-11,246.68,246.68,246.68,246.68
1979-10-12,247.72,247.72,247.72,247.72
1979-10-15,249.8,249.8,249.8,249.8
1979-10-16,251.45,251.45,251.45,251.45
1979-10-17,253.15,253.15,253.15,253.15
1979-10-18,252.08,252.08,252.08,252.08
1979-10-19,250.14,250.14,250.14,250.14
1979-10-22,252.81,252.81,252.81,252.81
1979-10-23,253.9,253.9,253.9,253.9
1979-10-24,253.36,253.36,253.36,253.36
1979-10-25,253.17,253.17,253.17,253.17
1979-10-26,253.23,253.23,253.23,253.23
1979-10-29,253.95,253.95,253.95,253.95
1979-10-30,256.89,256.89,256.89,256.89
1979-10-31,257.12,257.12,257.12,257.12
1979-11-01,258.47,258.47,258.47,258.47
1979-11-02,255.35,255.35,255.35,255.35
1979-11-05,258.07,258.07,258.07,258.07
1979-11-07,262.27,262.27,262.27,262.27
1979-11-08,262.54,262.54,262.54,262.54
1979-11-09,264.61,264.61,264.61,264.61
1979-11-13,267.94,267.94,267.94,267.94
1979-11-14,266.62,266.62,266.62,266.62
1979-11-15,270.08,270.08,270.08,270.08
1979-11-16,270.45,270.45,270.45,270.45
1979-11-19,271.47,271.47,271.47,271.47
1979-11-20,272.19,272.19,272.19,272.19
1979-11-21,275.36,275.36,275.36,275.36
1979-11-23,275.76,275.76,275.76,275.76
1979-11-26,279.67,279.67,279.67,279.67
1979-11-27,278.08,278.08,278.08,278.08
1979-11-28,277.91,277.91,277.91,277.91
1979-11-29,278.84,278.84,278.84,278.84
1979-11-30,281.3,281.3,281.3,281.3
1979-12-03,284.16,284.16,284.16,284.16
1979-12-04,279.62,279.62,279.62,279.62
1979-12-05,274.44,274.44,274.44,274.44
1979-12-06,272.47,272.47,272.47,272.47
1979-12-07,267.12,267.12,267.12,267.12
1979-12-10,259.04,259.04,259.04,259.04
1979-12-11,262.2,262.2,262.2,262.2
1979-12-12,266.9,266.9,266.9,266.9
1979-12-13,270.78,270.78,270.78,270.78
1979-12-14,271.62,271.62,271.62,271.62
