Date,Open,High,Low,Close
1976-07-13,0.9684,0.9684,0.9684,0.9684
1976-07-14,0.9718,0.9718,0.9718,0.9718
1976-07-15,0.9739,0.9739,0.9739,0.9739
1976-07-16,0.9743,0.9743,0.9743,0.9743
1976-07-19,0.9752,0.9752,0.9752,0.9752
1976-07-20,0.9753,0.9753,0.9753,0.9753
1976-07-21,0.9734,0.9734,0.9734,0.9734
1976-07-22,0.9746,0.9746,0.9746,0.9746
1976-07-23,0.9739,0.9739,0.9739,0.9739
1976-07-26,0.9746,0.9746,0.9746,0.9746
1976-07-27,0.9748,0.9748,0.9748,0.9748
1976-07-28,0.9744,0.9744,0.9744,0.9744
1976-07-29,0.9747,0.9747,0.9747,0.9747
1976-07-30,0.9752,0.9752,0.9752,0.9752
1976-08-02,0.9775,0.9775,0.9775,0.9775
1976-08-03,0.9795,0.9795,0.9795,0.9795
1976-08-04,0.9834,0.9834,0.9834,0.9834
1976-08-05,0.986,0.986,0.986,0.986
1976-08-06,0.9888,0.9888,0.9888,0.9888
1976-08-09,0.989,0.989,0.989,0.989
1976-08-10,0.9866,0.9866,0.9866,0.9866
1976-08-11,0.9876,0.9876,0.9876,0.9876
1976-08-12,0.9865,0.9865,0.9865,0.9865
1976-08-13,0.9873,0.9873,0.9873,0.9873
1976-08-16,0.987,0.987,0.987,0.987
1976-08-17,0.9888,0.9888,0.9888,0.9888
1976-08-18,0.9867,0.9867,0.9867,0.9867
1976-08-19,0.986,0.986,0.986,0.986
1976-08-20,0.9875,0.9875,0.9875,0.9875
1976-08-23,0.9864,0.9864,0.9864,0.9864
1976-08-24,0.9862,0.9862,0.9862,0.9862
1976-08-25,0.9852,0.9852,0.9852,0.9852
1976-08-26,0.9842,0.9842,0.9842,0.9842
1976-08-27,0.9841,0.9841,0.9841,0.9841
1976-08-30,0.9824,0.9824,0.9824,0.9824
1976-08-31,0.9816,0.9816,0.9816,0.9816
1976-09-01,0.9766,0.9766,0.9766,0.9766
1976-09-02,0.9791,0.9791,0.9791,0.9791
1976-09-03,0.9804,0.9804,0.9804,0.9804
1976-09-07,0.977,0.977,0.977,0.977
1976-09-08,0.9776,0.9776,0.9776,0.9776
1976-09-09,0.9763,0.9763,0.9763,0.9763
1976-09-10,0.9765,0.9765,0.9765,0.9765
1976-09-13,0.9754,0.9754,0.9754,0.9754
1976-09-14,0.9748,0.9748,0.9748,0.9748
1976-09-15,0.9753,0.9753,0.9753,0.9753
1976-09-16,0.9771,0.9771,0.9771,0.9771
1976-09-17,0.9748,0.9748,0.9748,0.9748
1976-09-20,0.9734,0.9734,0.9734,0.9734
1976-09-21,0.9718,0.9718,0.9718,0.9718
1976-09-22,0.9748,0.9748,0.9748,0.9748
1976-09-23,0.9734,0.9734,0.9734,0.9734
1976-09-24,0.9723,0.9723,0.9723,0.9723
1976-09-27,0.9728,0.9728,0.9728,0.9728
1976-09-28,0.9714,0.9714,0.9714,0.9714
1976-09-29,0.9725,0.9725,0.9725,0.9725
1976-09-30,0.9732,0.9732,0.9732,0.9732
1976-10-01,0.9714,0.9714,0.9714,0.9714
1976-10-04,0.9724,0.9724,0.9724,0.9724
1976-10-05,0.9751,0.9751,0.9751,0.9751
1976-10-06,0.9747,0.9747,0.9747,0.9747
1976-10-07,0.9727,0.9727,0.9727,0.9727
1976-10-08,0.9731,0.9731,0.9731,0.9731
1976-10-12,0.9742,0.9742,0.9742,0.9742
1976-10-13,0.9729,0.9729,0.9729,0.9729
1976-10-14,0.9729,0.9729,0.9729,0.9729
1976-10-15,0.9742,0.9742,0.9742,0.9742
1976-10-18,0.9729,0.9729,0.9729,0.9729
1976-10-19,0.9731,0.9731,0.9731,0.9731
1976-10-20,0.9726,0.9726,0.9726,0.9726
1976-10-21,0.9732,0.9732,0.9732,0.9732
1976-10-22,0.9732,0.9732,0.9732,0.9732
1976-10-25,0.9715,0.9715,0.9715,0.9715
1976-10-26,0.9702,0.9702,0.9702,0.9702
1976-10-27,0.9714,0.9714,0.9714,0.9714
1976-10-28,0.9704,0.9704,0.9704,0.9704
1976-10-29,0.9722,0.9722,0.9722,0.9722
1976-11-01,0.9724,0.9724,0.9724,0.9724
1976-11-03,0.9731,0.9731,0.9731,0.9731
1976-11-04,0.9748,0.9748,0.9748,0.9748
1976-11-05,0.974,0.974,0.974,0.974
1976-11-08,0.9731,0.9731,0.9731,0.9731
1976-11-09,0.9733,0.9733,0.9733,0.9733
1976-11-10,0.9762,0.9762,0.9762,0.9762
1976-11-12,0.9774,0.9774,0.9774,0.9774
1976-11-15,0.976,0.976,0.976,0.976
1976-11-16,0.981,0.981,0.981,0.981
1976-11-17,0.9792,0.9792,0.9792,0.9792
1976-11-18,0.9801,0.9801,0.9801,0.9801
1976-11-19,0.9845,0.9845,0.9845,0.9845
1976-11-22,0.987,0.987,0.987,0.987
1976-11-23,0.9934,0.9934,0.9934,0.9934
1976-11-24,0.9923,0.9923,0.9923,0.9923
1976-11-26,1.0046,1.0046,1.0046,1.0046
1976-11-29,1.0239,1.0239,1.0239,1.0239
1976-11-30,1.0354,1.0354,1.0354,1.0354
1976-12-01,1.0345,1.0345,1.0345,1.0345
1976-12-02,1.0286,1.0286,1.0286,1.0286
1976-12-03,1.026,1.026,1.026,1.026
1976-12-06,1.0233,1.0233,1.0233,1.0233
1976-12-07,1.0248,1.0248,1.0248,1.0248
1976-12-08,1.0239,1.0239,1.0239,1.0239
1976-12-09,1.025,1.025,1.025,1.025
1976-12-10,1.0245,1.0245,1.0245,1.0245
1976-12-13,1.0218,1.0218,1.0218,1.0218
1976-12-14,1.0175,1.0175,1.0175,1.0175
1976-12-15,1.0162,1.0162,1.0162,1.0162
1976-12-16,1.0156,1.0156,1.0156,1.0156
1976-12-17,1.0156,1.0156,1.0156,1.0156
1976-12-20,1.0105,1.0105,1.0105,1.0105
1976-12-21,1.0127,1.0127,1.0127,1.0127
1976-12-22,1.0147,1.0147,1.0147,1.0147
1976-12-23,1.0117,1.0117,1.0117,1.0117
1976-12-24,1.0138,1.0138,1.0138,1.0138
1976-12-27,1.0138,1.0138,1.0138,1.0138
1976-12-28,1.0125,1.0125,1.0125,1.0125
1976-12-29,1.0134,1.0134,1.0134,1.0134
1976-12-30,1.012,1.012,1.012,1.012
1976-12-31,1.0094,1.0094,1.0094,1.0094
1977-01-03,1.0075,1.0075,1.0075,1.0075
1977-01-04,1.0049,1.0049,1.0049,1.0049
1977-01-05,1.0019,1.0019,1.0019,1.0019
1977-01-06,1.0028,1.0028,1.0028,1.0028
1977-01-07,1.0048,1.0048,1.0048,1.0048
1977-01-10,1.0095,1.0095,1.0095,1.0095
1977-01-11,1.0097,1.0097,1.0097,1.0097
1977-01-12,1.0049,1.0049,1.0049,1.0049
1977-01-13,1.0071,1.0071,1.0071,1.0071
1977-01-14,1.0015,1.0015,1.0015,1.0015
1977-01-17,1.0115,1.0115,1.0115,1.0115
1977-01-18,1.0139,1.0139,1.0139,1.0139
1977-01-19,1.0115,1.0115,1.0115,1.0115
1977-01-20,1.0089,1.0089,1.0089,1.0089
1977-01-21,1.0107,1.0107,1.0107,1.0107
1977-01-24,1.011,1.011,1.011,1.011
1977-01-25,1.0138,1.0138,1.0138,1.0138
1977-01-26,1.0165,1.0165,1.0165,1.0165
1977-01-27,1.0206,1.0206,1.0206,1.0206
1977-01-28,1.023,1.023,1.023,1.023
1977-01-31,1.02,1.02,1.02,1.02
1977-02-01,1.0234,1.0234,1.0234,1.0234
1977-02-02,1.023,1.023,1.023,1.023
1977-02-03,1.0222,1.0222,1.0222,1.0222
1977-02-04,1.022,1.022,1.022,1.022
1977-02-07,1.0224,1.0224,1.0224,1.0224
1977-02-08,1.0238,1.0238,1.0238,1.0238
1977-02-09,1.0224,1.0224,1.0224,1.0224
1977-02-10,1.0216,1.0216,1.0216,1.0216
1977-02-11,1.0244,1.0244,1.0244,1.0244
1977-02-14,1.0243,1.0243,1.0243,1.0243
1977-02-15,1.0245,1.0245,1.0245,1.0245
1977-02-16,1.0264,1.0264,1.0264,1.0264
1977-02-17,1.025,1.025,1.025,1.025
1977-02-18,1.0289,1.0289,1.0289,1.0289
1977-02-22,1.031,1.031,1.031,1.031
1977-02-23,1.0328,1.0328,1.0328,1.0328
1977-02-24,1.0398,1.0398,1.0398,1.0398
1977-02-25,1.0449,1.0449,1.0449,1.0449
1977-02-28,1.0465,1.0465,1.0465,1.0465
1977-03-01,1.0481,1.0481,1.0481,1.0481
1977-03-02,1.0431,1.0431,1.0431,1.0431
1977-03-03,1.0434,1.0434,1.0434,1.0434
1977-03-04,1.0505,1.0505,1.0505,1.0505
1977-03-07,1.0479,1.0479,1.0479,1.0479
1977-03-08,1.0467,1.0467,1.0467,1.0467
1977-03-09,1.0483,1.0483,1.0483,1.0483
1977-03-10,1.061,1.061,1.061,1.061
1977-03-11,1.0557,1.0557,1.0557,1.0557
1977-03-14,1.0515,1.0515,1.0515,1.0515
1977-03-15,1.0553,1.0553,1.0553,1.0553
1977-03-16,1.0518,1.0518,1.0518,1.0518
1977-03-17,1.0513,1.0513,1.0513,1.0513
1977-03-18,1.0543,1.0543,1.0543,1.0543
1977-03-21,1.0497,1.0497,1.0497,1.0497
1977-03-22,1.0491,1.0491,1.0491,1.0491
1977-03-23,1.0529,1.0529,1.0529,1.0529
1977-03-24,1.0515,1.0515,1.0515,1.0515
1977-03-25,1.0508,1.0508,1.0508,1.0508
1977-03-28,1.0499,1.0499,1.0499,1.0499
1977-03-29,1.0549,1.0549,1.0549,1.0549
1977-03-30,1.0544,1.0544,1.0544,1.0544
1977-03-31,1.0571,1.0571,1.0571,1.0571
1977-04-01,1.0525,1.0525,1.0525,1.0525
1977-04-04,1.0576,1.0576,1.0576,1.0576
1977-04-05,1.056,1.056,1.056,1.056
1977-04-06,1.0549,1.0549,1.0549,1.0549
1977-04-07,1.0573,1.0573,1.0573,1.0573
1977-04-08,1.0563,1.0563,1.0563,1.0563
1977-04-11,1.0552,1.0552,1.0552,1.0552
1977-04-12,1.0533,1.0533,1.0533,1.0533
1977-04-13,1.0515,1.0515,1.0515,1.0515
1977-04-14,1.0494,1.0494,1.0494,1.0494
1977-04-15,1.0509,1.0509,1.0509,1.0509
1977-04-18,1.0519,1.0519,1.0519,1.0519
1977-04-19,1.0497,1.0497,1.0497,1.0497
1977-04-20,1.047,1.047,1.047,1.047
1977-04-21,1.0492,1.0492,1.0492,1.0492
1977-04-22,1.0489,1.0489,1.0489,1.0489
1977-04-25,1.0471,1.0471,1.0471,1.0471
1977-04-26,1.0487,1.0487,1.0487,1.0487
1977-04-27,1.0482,1.0482,1.0482,1.0482
1977-04-28,1.0484,1.0484,1.0484,1.0484
1977-04-29,1.0476,1.0476,1.0476,1.0476
1977-05-02,1.0455,1.0455,1.0455,1.0455
1977-05-03,1.0469,1.0469,1.0469,1.0469
1977-05-04,1.0467,1.0467,1.0467,1.0467
1977-05-05,1.0471,1.0471,1.0471,1.0471
1977-05-06,1.0475,1.0475,1.0475,1.0475
1977-05-09,1.0494,1.0494,1.0494,1.0494
1977-05-10,1.0475,1.0475,1.0475,1.0475
1977-05-11,1.0483,1.0483,1.0483,1.0483
1977-05-12,1.0502,1.0502,1.0502,1.0502
1977-05-13,1.0503,1.0503,1.0503,1.0503
1977-05-16,1.0487,1.0487,1.0487,1.0487
1977-05-17,1.047,1.047,1.047,1.047
1977-05-18,1.0472,1.0472,1.0472,1.0472
1977-05-19,1.0482,1.0482,1.0482,1.0482
1977-05-20,1.0505,1.0505,1.0505,1.0505
1977-05-23,1.0494,1.0494,1.0494,1.0494
1977-05-24,1.0505,1.0505,1.0505,1.0505
1977-05-25,1.0503,1.0503,1.0503,1.0503
1977-05-26,1.0491,1.0491,1.0491,1.0491
1977-05-27,1.0492,1.0492,1.0492,1.0492
1977-05-31,1.0513,1.0513,1.0513,1.0513
1977-06-01,1.0539,1.0539,1.0539,1.0539
1977-06-02,1.056,1.056,1.056,1.056
1977-06-03,1.0544,1.0544,1.0544,1.0544
1977-06-06,1.054,1.054,1.054,1.054
1977-06-07,1.0563,1.0563,1.0563,1.0563
1977-06-08,1.0542,1.0542,1.0542,1.0542
1977-06-09,1.0534,1.0534,1.0534,1.0534
1977-06-10,1.0561,1.0561,1.0561,1.0561
1977-06-13,1.056,1.056,1.056,1.056
1977-06-14,1.0576,1.0576,1.0576,1.0576
1977-06-15,1.0559,1.0559,1.0559,1.0559
1977-06-16,1.0564,1.0564,1.0564,1.0564
1977-06-17,1.0579,1.0579,1.0579,1.0579
1977-06-20,1.0593,1.0593,1.0593,1.0593
1977-06-21,1.061,1.061,1.061,1.061
1977-06-22,1.0596,1.0596,1.0596,1.0596
1977-06-23,1.06,1.06,1.06,1.06
1977-06-24,1.0598,1.0598,1.0598,1.0598
1977-06-27,1.0627,1.0627,1.0627,1.0627
1977-06-28,1.0623,1.0623,1.0623,1.0623
1977-06-29,1.0621,1.0621,1.0621,1.0621
1977-06-30,1.0599,1.0599,1.0599,1.0599
1977-07-01,1.0597,1.0597,1.0597,1.0597
1977-07-05,1.0581,1.0581,1.0581,1.0581
1977-07-06,1.059,1.059,1.059,1.059
1977-07-07,1.0605,1.0605,1.0605,1.0605
1977-07-08,1.0602,1.0602,1.0602,1.0602
1977-07-11,1.059,1.059,1.059,1.059
1977-07-12,1.0581,1.0581,1.0581,1.0581
1977-07-13,1.0598,1.0598,1.0598,1.0598
1977-07-15,1.0596,1.0596,1.0596,1.0596
1977-07-18,1.0589,1.0589,1.0589,1.0589
1977-07-19,1.0591,1.0591,1.0591,1.0591
1977-07-20,1.0608,1.0608,1.0608,1.0608
1977-07-21,1.0626,1.0626,1.0626,1.0626
1977-07-22,1.0605,1.0605,1.0605,1.0605
1977-07-25,1.0612,1.0612,1.0612,1.0612
1977-07-26,1.0654,1.0654,1.0654,1.0654
1977-07-27,1.0661,1.0661,1.0661,1.0661
1977-07-28,1.0662,1.0662,1.0662,1.0662
1977-07-29,1.069,1.069,1.069,1.069
1977-08-01,1.0708,1.0708,1.0708,1.0708
1977-08-02,1.0737,1.0737,1.0737,1.0737
1977-08-03,1.0745,1.0745,1.0745,1.0745
1977-08-04,1.0734,1.0734,1.0734,1.0734
1977-08-05,1.0719,1.0719,1.0719,1.0719
1977-08-08,1.0735,1.0735,1.0735,1.0735
1977-08-09,1.076,1.076,1.076,1.076
1977-08-10,1.0784,1.0784,1.0784,1.0784
1977-08-11,1.075,1.075,1.075,1.075
1977-08-12,1.0784,1.0784,1.0784,1.0784
1977-08-15,1.0762,1.0762,1.0762,1.0762
1977-08-16,1.0772,1.0772,1.0772,1.0772
1977-08-17,1.0753,1.0753,1.0753,1.0753
1977-08-18,1.0765,1.0765,1.0765,1.0765
1977-08-19,1.0764,1.0764,1.0764,1.0764
1977-08-22,1.0757,1.0757,1.0757,1.0757
1977-08-23,1.0732,1.0732,1.0732,1.0732
1977-08-24,1.0718,1.0718,1.0718,1.0718
1977-08-25,1.0735,1.0735,1.0735,1.0735
1977-08-26,1.0756,1.0756,1.0756,1.0756
1977-08-29,1.0759,1.0759,1.0759,1.0759
1977-08-30,1.0763,1.0763,1.0763,1.0763
1977-08-31,1.0748,1.0748,1.0748,1.0748
1977-09-01,1.0734,1.0734,1.0734,1.0734
1977-09-02,1.0734,1.0734,1.0734,1.0734
1977-09-06,1.0752,1.0752,1.0752,1.0752
1977-09-07,1.0743,1.0743,1.0743,1.0743
1977-09-08,1.0729,1.0729,1.0729,1.0729
1977-09-09,1.0737,1.0737,1.0737,1.0737
1977-09-12,1.0746,1.0746,1.0746,1.0746
1977-09-13,1.0724,1.0724,1.0724,1.0724
1977-09-14,1.0731,1.0731,1.0731,1.0731
1977-09-15,1.073,1.073,1.073,1.073
1977-09-16,1.0741,1.0741,1.0741,1.0741
1977-09-19,1.0742,1.0742,1.0742,1.0742
1977-09-20,1.0733,1.0733,1.0733,1.0733
1977-09-21,1.072,1.072,1.072,1.072
1977-09-22,1.0718,1.0718,1.0718,1.0718
1977-09-23,1.0731,1.0731,1.0731,1.0731
1977-09-26,1.073,1.073,1.073,1.073
1977-09-27,1.0718,1.0718,1.0718,1.0718
1977-09-28,1.0731,1.0731,1.0731,1.0731
1977-09-29,1.0741,1.0741,1.0741,1.0741
1977-09-30,1.0737,1.0737,1.0737,1.0737
1977-10-03,1.0774,1.0774,1.0774,1.0774
1977-10-04,1.0806,1.0806,1.0806,1.0806
1977-10-05,1.082,1.082,1.082,1.082
1977-10-06,1.0855,1.0855,1.0855,1.0855
1977-10-07,1.0873,1.0873,1.0873,1.0873
1977-10-11,1.0891,1.0891,1.0891,1.0891
1977-10-12,1.0909,1.0909,1.0909,1.0909
1977-10-13,1.0989,1.0989,1.0989,1.0989
1977-10-14,1.0988,1.0988,1.0988,1.0988
1977-10-17,1.1061,1.1061,1.1061,1.1061
1977-10-18,1.1095,1.1095,1.1095,1.1095
1977-10-19,1.104,1.104,1.104,1.104
1977-10-20,1.1069,1.1069,1.1069,1.1069
1977-10-21,1.105,1.105,1.105,1.105
1977-10-24,1.1099,1.1099,1.1099,1.1099
1977-10-25,1.113,1.113,1.113,1.113
1977-10-26,1.1121,1.1121,1.1121,1.1121
1977-10-27,1.1103,1.1103,1.1103,1.1103
1977-10-28,1.1025,1.1025,1.1025,1.1025
1977-10-31,1.1083,1.1083,1.1083,1.1083
1977-11-01,1.1035,1.1035,1.1035,1.1035
1977-11-02,1.1062,1.1062,1.1062,1.1062
1977-11-03,1.1069,1.1069,1.1069,1.1069
1977-11-04,1.1091,1.1091,1.1091,1.1091
1977-11-07,1.1087,1.1087,1.1087,1.1087
1977-11-09,1.1136,1.1136,1.1136,1.1136
1977-11-10,1.1094,1.1094,1.1094,1.1094
1977-11-14,1.1124,1.1124,1.1124,1.1124
1977-11-15,1.1114,1.1114,1.1114,1.1114
1977-11-16,1.1088,1.1088,1.1088,1.1088
1977-11-17,1.1101,1.1101,1.1101,1.1101
1977-11-18,1.1099,1.1099,1.1099,1.1099
1977-11-21,1.109,1.109,1.109,1.109
1977-11-22,1.1107,1.1107,1.1107,1.1107
1977-11-23,1.1111,1.1111,1.1111,1.1111
1977-11-25,1.1107,1.1107,1.1107,1.1107
1977-11-28,1.109,1.109,1.109,1.109
1977-11-29,1.1089,1.1089,1.1089,1.1089
1977-11-30,1.1078,1.1078,1.1078,1.1078
1977-12-01,1.1085,1.1085,1.1085,1.1085
1977-12-02,1.1082,1.1082,1.1082,1.1082
1977-12-05,1.1072,1.1072,1.1072,1.1072
1977-12-06,1.1028,1.1028,1.1028,1.1028
1977-12-07,1.0989,1.0989,1.0989,1.0989
1977-12-08,1.0898,1.0898,1.0898,1.0898
1977-12-09,1.0922,1.0922,1.0922,1.0922
1977-12-12,1.0955,1.0955,1.0955,1.0955
1977-12-13,1.0998,1.0998,1.0998,1.0998
1977-12-14,1.0973,1.0973,1.0973,1.0973
1977-12-15,1.0971,1.0971,1.0971,1.0971
1977-12-16,1.0975,1.0975,1.0975,1.0975
1977-12-19,1.0916,1.0916,1.0916,1.0916
1977-12-20,1.0914,1.0914,1.0914,1.0914
1977-12-21,1.0937,1.0937,1.0937,1.0937
1977-12-22,1.0952,1.0952,1.0952,1.0952
1977-12-23,1.0951,1.0951,1.0951,1.0951
1977-12-27,1.0961,1.0961,1.0961,1.0961
1977-12-28,1.0973,1.0973,1.0973,1.0973
1977-12-29,1.0943,1.0943,1.0943,1.0943
1977-12-30,1.0946,1.0946,1.0946,1.0946
1978-01-03,1.0918,1.0918,1.0918,1.0918
1978-01-04,1.0933,1.0933,1.0933,1.0933
1978-01-05,1.0948,1.0948,1.0948,1.0948
1978-01-06,1.0941,1.0941,1.0941,1.0941
1978-01-09,1.0985,1.0985,1.0985,1.0985
1978-01-10,1.101,1.101,1.101,1.101
1978-01-11,1.1007,1.1007,1.1007,1.1007
1978-01-12,1.0982,1.0982,1.0982,1.0982
1978-01-13,1.0989,1.0989,1.0989,1.0989
1978-01-16,1.0989,1.0989,1.0989,1.0989
1978-01-17,1.0998,1.0998,1.0998,1.0998
1978-01-18,1.1002,1.1002,1.1002,1.1002
1978-01-19,1.1055,1.1055,1.1055,1.1055
1978-01-20,1.105,1.105,1.105,1.105
1978-01-23,1.1056,1.1056,1.1056,1.1056
1978-01-24,1.1035,1.1035,1.1035,1.1035
1978-01-25,1.1068,1.1068,1.1068,1.1068
1978-01-26,1.1064,1.1064,1.1064,1.1064
1978-01-27,1.108,1.108,1.108,1.108
1978-01-30,1.1071,1.1071,1.1071,1.1071
1978-01-31,1.1078,1.1078,1.1078,1.1078
1978-02-01,1.1088,1.1088,1.1088,1.1088
1978-02-02,1.1093,1.1093,1.1093,1.1093
1978-02-03,1.1089,1.1089,1.1089,1.1089
1978-02-06,1.1104,1.1104,1.1104,1.1104
1978-02-07,1.1116,1.1116,1.1116,1.1116
1978-02-08,1.1103,1.1103,1.1103,1.1103
1978-02-09,1.1084,1.1084,1.1084,1.1084
1978-02-10,1.1106,1.1106,1.1106,1.1106
1978-02-14,1.1119,1.1119,1.1119,1.1119
1978-02-15,1.114,1.114,1.114,1.114
1978-02-16,1.1152,1.1152,1.1152,1.1152
1978-02-17,1.1177,1.1177,1.1177,1.1177
1978-02-21,1.1179,1.1179,1.1179,1.1179
1978-02-22,1.1162,1.1162,1.1162,1.1162
1978-02-23,1.1156,1.1156,1.1156,1.1156
1978-02-24,1.116,1.116,1.116,1.116
1978-02-27,1.116,1.116,1.116,1.116
1978-02-28,1.115,1.115,1.115,1.115
1978-03-01,1.1171,1.1171,1.1171,1.1171
1978-03-02,1.1188,1.1188,1.1188,1.1188
1978-03-03,1.121,1.121,1.121,1.121
1978-03-06,1.1207,1.1207,1.1207,1.1207
1978-03-07,1.1242,1.1242,1.1242,1.1242
1978-03-08,1.126,1.126,1.126,1.126
1978-03-09,1.1249,1.1249,1.1249,1.1249
1978-03-10,1.123,1.123,1.123,1.123
1978-03-13,1.1237,1.1237,1.1237,1.1237
1978-03-14,1.1251,1.1251,1.1251,1.1251
1978-03-15,1.1233,1.1233,1.1233,1.1233
1978-03-16,1.1237,1.1237,1.1237,1.1237
1978-03-17,1.1256,1.1256,1.1256,1.1256
1978-03-20,1.1246,1.1246,1.1246,1.1246
1978-03-21,1.1259,1.1259,1.1259,1.1259
1978-03-22,1.1263,1.1263,1.1263,1.1263
1978-03-23,1.1258,1.1258,1.1258,1.1258
1978-03-24,1.1283,1.1283,1.1283,1.1283
1978-03-27,1.1314,1.1314,1.1314,1.1314
1978-03-28,1.1342,1.1342,1.1342,1.1342
1978-03-29,1.1353,1.1353,1.1353,1.1353
1978-03-30,1.1335,1.1335,1.1335,1.1335
1978-03-31,1.1323,1.1323,1.1323,1.1323
1978-04-03,1.1375,1.1375,1.1375,1.1375
1978-04-04,1.1359,1.1359,1.1359,1.1359
1978-04-05,1.1406,1.1406,1.1406,1.1406
1978-04-06,1.1384,1.1384,1.1384,1.1384
1978-04-07,1.1422,1.1422,1.1422,1.1422
1978-04-10,1.1427,1.1427,1.1427,1.1427
1978-04-11,1.1433,1.1433,1.1433,1.1433
1978-04-12,1.148,1.148,1.148,1.148
1978-04-13,1.1515,1.1515,1.1515,1.1515
1978-04-14,1.1541,1.1541,1.1541,1.1541
1978-04-17,1.1416,1.1416,1.1416,1.1416
1978-04-18,1.1447,1.1447,1.1447,1.1447
1978-04-19,1.1477,1.1477,1.1477,1.1477
1978-04-20,1.146,1.146,1.146,1.146
1978-04-21,1.1448,1.1448,1.1448,1.1448
1978-04-24,1.1409,1.1409,1.1409,1.1409
1978-04-25,1.1338,1.1338,1.1338,1.1338
1978-04-26,1.1346,1.1346,1.1346,1.1346
1978-04-27,1.1343,1.1343,1.1343,1.1343
1978-04-28,1.1312,1.1312,1.1312,1.1312
1978-05-01,1.1283,1.1283,1.1283,1.1283
1978-05-02,1.1275,1.1275,1.1275,1.1275
1978-05-03,1.128,1.128,1.128,1.128
1978-05-04,1.1266,1.1266,1.1266,1.1266
1978-05-05,1.1274,1.1274,1.1274,1.1274
1978-05-08,1.125,1.125,1.125,1.125
1978-05-09,1.1239,1.1239,1.1239,1.1239
1978-05-10,1.1197,1.1197,1.1197,1.1197
1978-05-11,1.1173,1.1173,1.1173,1.1173
1978-05-12,1.1155,1.1155,1.1155,1.1155
1978-05-15,1.1124,1.1124,1.1124,1.1124
1978-05-16,1.1087,1.1087,1.1087,1.1087
1978-05-17,1.1103,1.1103,1.1103,1.1103
1978-05-18,1.1143,1.1143,1.1143,1.1143
1978-05-19,1.1124,1.1124,1.1124,1.1124
1978-05-22,1.112,1.112,1.112,1.112
1978-05-23,1.1136,1.1136,1.1136,1.1136
1978-05-24,1.1151,1.1151,1.1151,1.1151
1978-05-25,1.1168,1.1168,1.1168,1.1168
1978-05-26,1.114,1.114,1.114,1.114
1978-05-29,1.1187,1.1187,1.1187,1.1187
1978-05-31,1.1231,1.1231,1.1231,1.1231
1978-06-01,1.1194,1.1194,1.1194,1.1194
1978-06-02,1.1179,1.1179,1.1179,1.1179
1978-06-05,1.1192,1.1192,1.1192,1.1192
1978-06-06,1.1189,1.1189,1.1189,1.1189
1978-06-07,1.1216,1.1216,1.1216,1.1216
1978-06-08,1.1182,1.1182,1.1182,1.1182
1978-06-09,1.1206,1.1206,1.1206,1.1206
1978-06-12,1.1211,1.1211,1.1211,1.1211
1978-06-13,1.1218,1.1218,1.1218,1.1218
1978-06-14,1.1213,1.1213,1.1213,1.1213
1978-06-15,1.1198,1.1198,1.1198,1.1198
1978-06-16,1.1192,1.1192,1.1192,1.1192
1978-06-19,1.12,1.12,1.12,1.12
1978-06-20,1.1222,1.1222,1.1222,1.1222
1978-06-21,1.1244,1.1244,1.1244,1.1244
1978-06-22,1.1233,1.1233,1.1233,1.1233
1978-06-23,1.1236,1.1236,1.1236,1.1236
1978-06-26,1.1268,1.1268,1.1268,1.1268
1978-06-27,1.126,1.126,1.126,1.126
1978-06-28,1.1246,1.1246,1.1246,1.1246
1978-06-29,1.1251,1.1251,1.1251,1.1251
1978-06-30,1.1247,1.1247,1.1247,1.1247
1978-07-03,1.1231,1.1231,1.1231,1.1231
1978-07-05,1.1215,1.1215,1.1215,1.1215
1978-07-06,1.1239,1.1239,1.1239,1.1239
1978-07-07,1.1249,1.1249,1.1249,1.1249
1978-07-10,1.1226,1.1226,1.1226,1.1226
1978-07-11,1.122,1.122,1.122,1.122
1978-07-12,1.1226,1.1226,1.1226,1.1226
1978-07-13,1.1252,1.1252,1.1252,1.1252
1978-07-14,1.1237,1.1237,1.1237,1.1237
1978-07-17,1.1232,1.1232,1.1232,1.1232
1978-07-18,1.1254,1.1254,1.1254,1.1254
1978-07-19,1.1241,1.1241,1.1241,1.1241
1978-07-20,1.1237,1.1237,1.1237,1.1237
1978-07-21,1.1241,1.1241,1.1241,1.1241
1978-07-24,1.125,1.125,1.125,1.125
1978-07-25,1.1241,1.1241,1.1241,1.1241
1978-07-26,1.1239,1.1239,1.1239,1.1239
1978-07-27,1.127,1.127,1.127,1.127
1978-07-28,1.1307,1.1307,1.1307,1.1307
1978-07-31,1.1315,1.1315,1.1315,1.1315
1978-08-01,1.138,1.138,1.138,1.138
1978-08-02,1.1395,1.1395,1.1395,1.1395
1978-08-03,1.1374,1.1374,1.1374,1.1374
1978-08-04,1.1379,1.1379,1.1379,1.1379
1978-08-07,1.1383,1.1383,1.1383,1.1383
1978-08-08,1.1397,1.1397,1.1397,1.1397
1978-08-09,1.1362,1.1362,1.1362,1.1362
1978-08-10,1.1338,1.1338,1.1338,1.1338
1978-08-11,1.1361,1.1361,1.1361,1.1361
1978-08-14,1.1384,1.1384,1.1384,1.1384
1978-08-15,1.1393,1.1393,1.1393,1.1393
1978-08-16,1.1386,1.1386,1.1386,1.1386
